"Date","Price","Open","High","Low","Vol.","Change %"
"12/08/2015","851.35","857.65","863.90","845.70","","-0.85%"
"12/07/2015","858.65","877.75","887.65","852.50","","-2.14%"
"12/06/2015","877.45","881.55","883.50","873.70","","-0.31%"
"12/04/2015","880.20","850.10","887.95","845.15","","3.56%"
"12/03/2015","849.95","833.85","849.95","825.50","","1.89%"
"12/02/2015","834.20","841.70","852.95","829.70","","-0.88%"
"12/01/2015","841.60","832.70","846.45","831.85","","1.13%"
"11/30/2015","832.20","833.15","835.70","826.10","","-0.19%"
"11/29/2015","833.75","834.75","838.80","832.80","","-0.32%"
"11/27/2015","836.45","854.70","857.50","833.95","","-2.14%"
"11/26/2015","854.75","846.35","856.60","843.15","","1.01%"
"11/25/2015","846.20","842.60","849.35","833.45","","0.41%"
"11/24/2015","842.75","849.35","851.90","837.00","","-0.78%"
"11/23/2015","849.40","857.15","857.65","844.65","","-0.89%"
"11/22/2015","857.00","855.45","857.35","854.65","","0.19%"
"11/20/2015","855.40","858.20","869.55","853.40","","-0.33%"
"11/19/2015","858.25","852.45","865.00","849.30","","0.67%"
"11/18/2015","852.50","854.75","855.15","846.30","","-0.26%"
"11/17/2015","854.75","867.80","874.60","850.75","","-1.51%"
"11/16/2015","867.85","863.65","875.60","858.30","","0.47%"
"11/15/2015","863.75","865.10","868.95","863.35","","0.24%"
"11/13/2015","861.70","881.95","884.50","860.60","","-2.30%"
"11/12/2015","881.95","884.00","888.75","874.50","","-0.24%"
"11/11/2015","884.05","903.10","907.85","880.95","","-2.11%"
"11/10/2015","903.15","917.40","919.25","897.70","","-1.57%"
"11/09/2015","917.55","941.05","943.30","910.65","","-2.49%"
"11/08/2015","940.95","941.55","942.55","939.80","","-0.15%"
"11/06/2015","942.35","953.30","961.50","938.10","","-1.11%"
"11/05/2015","952.90","958.15","960.70","950.75","","-0.54%"
"11/04/2015","958.10","966.25","977.05","953.20","","-0.80%"
"11/03/2015","965.85","976.80","984.60","960.25","","-1.16%"
"11/02/2015","977.15","986.10","986.30","971.40","","-0.88%"
"11/01/2015","985.85","985.55","986.50","984.85","","-0.15%"
"10/30/2015","987.35","992.65","1,000.40","986.15","","-0.53%"
"10/29/2015","992.65","1,000.65","1,003.60","990.60","","-0.80%"
"10/28/2015","1,000.65","986.70","1,014.95","986.45","","1.42%"
"10/27/2015","986.65","997.55","997.95","983.70","","-1.09%"
"10/26/2015","997.55","1,003.35","1,004.70","987.90","","-0.58%"
"10/25/2015","1,003.40","1,002.35","1,003.65","1,001.80","","0.08%"
"10/23/2015","1,002.60","1,011.20","1,020.80","996.55","","-0.86%"
"10/22/2015","1,011.25","1,004.20","1,013.65","1,000.45","","0.68%"
"10/21/2015","1,004.40","1,020.75","1,024.65","1,002.35","","-1.60%"
"10/20/2015","1,020.70","1,013.75","1,024.65","1,007.05","","0.67%"
"10/19/2015","1,013.95","1,017.25","1,021.50","1,010.40","","-0.36%"
"10/18/2015","1,017.60","1,017.90","1,017.90","1,015.25","","0.20%"
"10/16/2015","1,015.55","1,006.35","1,026.60","996.45","","0.92%"
"10/15/2015","1,006.30","1,000.30","1,008.05","987.35","","0.60%"
"10/14/2015","1,000.30","989.15","1,001.80","985.85","","1.13%"
"10/13/2015","989.10","989.50","999.25","979.25","","-0.05%"
"10/12/2015","989.55","978.30","1,003.15","978.25","","1.12%"
"10/11/2015","978.55","982.00","983.45","978.30","","-0.49%"
"10/09/2015","983.40","952.30","986.75","951.30","","3.28%"
"10/08/2015","952.20","947.20","958.60","933.55","","0.52%"
"10/07/2015","947.25","937.50","955.30","936.95","","1.05%"
"10/06/2015","937.45","917.05","943.75","913.70","","2.22%"
"10/05/2015","917.10","915.70","927.20","907.50","","0.20%"
"10/04/2015","915.25","911.15","915.40","910.70","","0.49%"
"10/02/2015","910.75","907.15","915.55","893.45","","0.39%"
"10/01/2015","907.20","907.95","918.20","901.45","","-0.06%"
"09/30/2015","907.75","915.75","928.40","906.75","","-0.86%"
"09/29/2015","915.65","917.10","921.80","899.95","","-0.17%"
"09/28/2015","917.20","949.25","949.70","916.35","","-3.38%"
"09/27/2015","949.30","948.65","951.60","948.20","","0.11%"
"09/25/2015","948.25","948.90","954.75","944.20","","-0.07%"
"09/24/2015","948.95","945.75","959.65","932.30","","0.32%"
"09/23/2015","945.95","936.25","946.80","928.10","","1.03%"
"09/22/2015","936.30","971.70","973.80","935.50","","-3.65%"
"09/21/2015","971.75","981.65","984.65","969.75","","-1.01%"
"09/20/2015","981.65","982.40","982.90","970.65","","-0.08%"
"09/18/2015","982.45","978.10","991.00","972.80","","0.43%"
"09/17/2015","978.20","973.50","988.55","961.00","","0.51%"
"09/16/2015","973.25","962.65","976.75","956.50","","1.12%"
"09/15/2015","962.45","957.45","964.40","949.50","","0.53%"
"09/14/2015","957.35","968.50","973.85","952.15","","-1.17%"
"09/13/2015","968.70","966.80","969.70","966.35","","-0.23%"
"09/11/2015","970.95","982.80","986.60","959.50","","-1.21%"
"09/10/2015","982.80","983.65","992.70","977.45","","-0.09%"
"09/09/2015","983.70","1,005.75","1,011.05","980.15","","-2.18%"
"09/08/2015","1,005.65","989.85","1,011.80","987.15","","1.57%"
"09/07/2015","990.15","988.95","995.60","980.40","","-0.06%"
"09/06/2015","990.70","992.45","994.35","990.65","","-0.04%"
"09/04/2015","991.10","1,010.00","1,010.90","990.45","","-1.86%"
"09/03/2015","1,009.90","1,014.45","1,023.90","1,002.95","","-0.45%"
"09/02/2015","1,014.50","1,006.85","1,017.80","1,001.20","","0.74%"
"09/01/2015","1,007.00","1,007.45","1,017.55","998.80","","-0.03%"
"08/31/2015","1,007.35","1,012.65","1,014.40","999.55","","-0.51%"
"08/30/2015","1,012.55","1,016.90","1,017.30","1,012.55","","-0.59%"
"08/28/2015","1,018.60","1,008.80","1,026.30","998.90","","0.94%"
"08/27/2015","1,009.10","984.70","1,009.20","984.70","","2.46%"
"08/26/2015","984.90","982.35","987.50","970.50","","0.25%"
"08/25/2015","982.40","973.25","1,002.15","970.80","","0.93%"
