"Date","Price","Open","High","Low","Vol.","Change %"
"01/31/2017","2,278.90","2,274.00","2,279.10","2,267.20","","-0.09%"
"01/30/2017","2,280.90","2,286.00","2,286.00","2,268.00","","-0.60%"
"01/27/2017","2,294.70","2,299.00","2,299.00","2,291.60","","-0.09%"
"01/26/2017","2,296.70","2,298.60","2,301.00","2,294.10","","-0.07%"
"01/25/2017","2,298.40","2,288.90","2,299.60","2,288.90","","0.80%"
"01/24/2017","2,280.10","2,267.90","2,284.60","2,266.70","","0.66%"
"01/23/2017","2,265.20","2,267.80","2,271.80","2,257.00","","-0.27%"
"01/20/2017","2,271.30","2,270.00","2,277.00","2,265.00","","0.34%"
"01/19/2017","2,263.70","2,271.90","2,274.30","2,258.40","","-0.36%"
"01/18/2017","2,271.90","2,269.10","2,272.00","2,263.30","","0.18%"
"01/17/2017","2,267.90","2,269.10","2,272.10","2,262.80","","-0.29%"
"01/13/2017","2,274.60","2,272.70","2,278.70","2,271.50","","0.18%"
"01/12/2017","2,270.40","2,271.10","2,271.80","2,254.20","","-0.22%"
"01/11/2017","2,275.30","2,268.60","2,275.30","2,260.80","","0.28%"
"01/10/2017","2,268.90","2,269.70","2,279.30","2,265.30","","0.00%"
"01/09/2017","2,268.90","2,273.60","2,275.50","2,268.90","","-0.36%"
"01/06/2017","2,277.00","2,271.10","2,282.10","2,264.10","","0.35%"
"01/05/2017","2,269.00","2,268.20","2,271.50","2,260.40","","-0.08%"
"01/04/2017","2,270.80","2,261.60","2,272.80","2,261.60","","0.58%"
"01/03/2017","2,257.80","2,251.60","2,263.90","2,245.10","","0.85%"
"12/30/2016","2,238.80","2,251.60","2,253.60","2,233.60","","-0.47%"
"12/29/2016","2,249.30","2,249.50","2,254.50","2,244.60","","-0.03%"
"12/28/2016","2,249.90","2,270.20","2,271.30","2,249.10","","-0.84%"
"12/27/2016","2,268.90","2,266.20","2,273.80","2,266.20","","0.23%"
"12/23/2016","2,263.80","2,260.20","2,263.80","2,258.80","","0.12%"
"12/22/2016","2,261.00","2,262.90","2,263.20","2,256.10","","-0.19%"
"12/21/2016","2,265.20","2,270.50","2,271.20","2,265.20","","-0.25%"
"12/20/2016","2,270.80","2,266.50","2,272.60","2,266.10","","0.37%"
"12/19/2016","2,262.50","2,259.20","2,267.50","2,258.20","","0.19%"
"12/16/2016","2,258.10","2,266.80","2,268.10","2,254.20","","-0.17%"
"12/15/2016","2,262.00","2,253.80","2,272.10","2,253.80","","0.39%"
"12/14/2016","2,253.30","2,268.30","2,276.20","2,248.40","","-0.81%"
"12/13/2016","2,271.70","2,263.30","2,277.50","2,263.30","","0.65%"
"12/12/2016","2,257.00","2,258.80","2,264.00","2,252.40","","-0.11%"
"12/09/2016","2,259.50","2,249.70","2,259.80","2,249.20","","0.59%"
"12/08/2016","2,246.20","2,241.10","2,251.70","2,237.60","","0.22%"
"12/07/2016","2,241.30","2,210.70","2,241.60","2,208.90","","1.32%"
"12/06/2016","2,212.20","2,207.30","2,212.80","2,202.20","","0.34%"
"12/05/2016","2,204.70","2,200.70","2,209.40","2,200.00","","0.58%"
"12/02/2016","2,191.90","2,191.10","2,197.90","2,188.40","","0.04%"
"12/01/2016","2,191.10","2,200.20","2,202.60","2,187.40","","-0.35%"
"11/30/2016","2,198.80","2,205.00","2,214.10","2,198.80","","-0.27%"
"11/29/2016","2,204.70","2,200.80","2,210.50","2,198.20","","0.14%"
"11/28/2016","2,201.70","2,210.20","2,211.10","2,200.40","","-0.52%"
"11/25/2016","2,213.30","2,206.30","2,213.30","2,206.30","","0.39%"
"11/23/2016","2,204.70","2,198.60","2,204.70","2,194.50","","0.08%"
"11/22/2016","2,202.90","2,201.60","2,204.80","2,194.50","","0.21%"
"11/21/2016","2,198.20","2,186.40","2,198.70","2,186.40","","0.75%"
"11/18/2016","2,181.90","2,186.80","2,189.90","2,180.40","","-0.24%"
"11/17/2016","2,187.10","2,178.60","2,188.10","2,176.70","","0.47%"
"11/16/2016","2,176.90","2,177.50","2,179.20","2,172.20","","-0.16%"
"11/15/2016","2,180.40","2,168.30","2,180.80","2,166.40","","0.75%"
"11/14/2016","2,164.20","2,165.60","2,171.40","2,156.10","","-0.01%"
